beds,can_instant_book,counter,guests,host_id,latitude,listing_id,longitude,page,rate,reviews_count,room_type,star_rating
6,True,9,4,35261543,36.136185864784494,9275897,-115.13625403859534,9,199,16,Entire home/apt,5.0
4,False,10,4,60795328,36.11249521379256,11528565,-115.22040279117765,9,60,6,Entire home/apt,4.5
3,False,11,4,72861035,35.989720465580746,13185296,-115.12289907124324,9,129,7,Entire home/apt,5.0
3,True,12,4,37170700,36.13029719441343,11414979,-115.20271885047596,9,66,22,Entire home/apt,4.5
2,True,13,4,18273973,36.11527601988862,6390296,-115.19934799122497,9,169,41,Entire home/apt,5.0
1,False,14,4,6701375,36.17079173307479,13095716,-115.1403880153285,9,227,6,Entire home/apt,5.0
4,False,15,4,37897087,36.10973545148281,7238839,-115.17778203964778,9,384,25,Entire home/apt,5.0
1,False,16,4,36635127,36.126453631561134,6987603,-115.24738251626664,9,114,16,Entire home/apt,5.0
3,False,17,4,47836961,36.169371644808734,9195951,-115.1406813798206,9,295,20,Entire home/apt,5.0
2,True,18,4,30730635,36.10605298516033,6223099,-115.16875492473937,9,109,51,Entire home/apt,5.0
3,True,1,4,32877529,36.01844905863454,10022433,-115.1703497775725,10,99,30,Entire home/apt,5.0
2,False,2,4,1957,36.11265471648057,11892888,-115.19846564238783,10,79,19,Entire home/apt,5.0
4,False,3,4,21891065,36.121469743907184,13631605,-115.19386974757055,10,89,1,Entire home/apt,0.0
2,False,4,4,54655983,36.124911245878224,13437938,-115.19246416197176,10,140,2,Entire home/apt,0.0
3,False,5,4,16744867,36.12648633003286,12814013,-115.13305026885078,10,140,4,Entire home/apt,5.0
5,True,6,4,78727967,36.11638076065969,13606336,-115.08560305083729,10,85,1,Entire home/apt,0.0
2,True,7,4,32788627,36.10568644011409,9113494,-115.16713141153174,10,195,3,Entire home/apt,2.0
2,False,8,4,43782388,36.10786256190019,10435453,-115.16107341027153,10,100,10,Entire home/apt,4.0
3,False,9,4,50250626,36.15360840340956,13098271,-115.30577424437043,10,139,3,Entire home/apt,4.5
1,False,10,4,2052463,36.1305408525805,3167142,-115.1734372054557,10,190,66,Entire home/apt,5.0
16,True,11,4,32002538,36.0370337557151,6168505,-115.22770414325993,10,399,32,Entire home/apt,5.0
2,True,12,4,50246998,36.12395409612552,11990926,-115.14880710981853,10,79,31,Entire home/apt,5.0
5,True,13,4,8738131,36.14154885673756,13334353,-115.3015667431633,10,204,2,Entire home/apt,0.0
2,True,14,4,33392186,36.0971702880839,10436453,-115.10943764870234,10,65,0,Entire home/apt,0.0
1,False,15,4,15384904,36.122086268597556,3435170,-115.14910632313014,10,79,67,Entire home/apt,4.5
2,False,16,4,35907687,35.98772532038918,6852682,-115.09026182725341,10,97,13,Entire home/apt,5.0
7,True,17,4,7322272,36.111589323021114,1349612,-115.07707425558911,10,200,71,Entire home/apt,5.0
3,True,18,4,10933696,36.10839276240463,2978572,-115.17854192462855,10,94,68,Entire home/apt,4.5
4,False,1,4,41494749,36.1156817669934,8617359,-115.19444703470967,11,89,48,Entire home/apt,4.0
2,True,2,4,12358169,36.11858551601893,5736744,-115.12806892697274,11,80,112,Entire home/apt,4.5
1,True,3,4,46430421,36.11382864163183,8870470,-115.1959126120242,11,101,47,Entire home/apt,5.0
6,True,4,4,37170700,36.10496202286624,7091814,-115.24536488895986,11,129,79,Entire home/apt,4.5
2,False,5,4,72552640,36.14746077022016,13080392,-115.30022403111825,11,110,0,Entire home/apt,0.0
2,True,6,4,30730635,36.107728378828895,5917553,-115.16830562738174,11,109,91,Entire home/apt,5.0
2,False,7,4,41216152,36.00115255995987,13085065,-115.15319264556612,11,95,6,Entire home/apt,4.5
4,False,8,4,2375037,36.16971354471666,12630880,-115.16959210916453,11,140,1,Entire home/apt,0.0
7,True,9,4,11584475,36.135367187330395,8009935,-115.22224511742829,11,399,16,Entire home/apt,4.5
4,False,10,4,25541572,36.1090470585156,7700333,-115.17597652289888,11,200,5,Entire home/apt,5.0
6,False,11,4,38982527,36.1154274290394,12293827,-115.0762867997724,11,175,6,Entire home/apt,5.0
2,False,12,4,21152610,36.251277017885755,13398692,-115.26538573024922,11,129,2,Entire home/apt,0.0
5,True,13,4,1188267,36.114514803805974,12839167,-115.19300565697117,11,98,1,Entire home/apt,0.0
3,False,14,4,42150085,36.11936138468757,7985916,-115.12505083097116,11,100,55,Entire home/apt,5.0
6,False,15,4,34364931,36.103078311132634,8566193,-115.08792359952146,11,150,21,Entire home/apt,5.0
5,True,16,4,45012110,36.11212267222767,13158082,-115.18977454155747,11,99,1,Entire home/apt,0.0
2,True,17,4,44857148,36.056671795471374,8519257,-115.28292110484776,11,80,27,Entire home/apt,5.0
4,False,18,4,35028777,36.108132140823216,7072998,-115.07410190045138,11,169,35,Entire home/apt,4.0
3,False,1,4,15151913,36.11891907559909,12773784,-115.16345402859298,12,104,2,Entire home/apt,0.0
1,True,2,4,27099716,36.03387505680673,12646148,-115.03672062413106,12,75,9,Entire home/apt,4.5
2,True,3,4,27175975,36.055909461189316,13048100,-115.23904512446329,12,110,5,Entire home/apt,4.5
2,True,4,4,27175975,36.05729902063506,5251307,-115.23888907778688,12,75,52,Entire home/apt,4.5
2,False,5,4,31894383,36.10381541443325,7807749,-115.11057262249946,12,99,63,Entire home/apt,5.0
4,False,6,4,49355443,36.11009915706567,13587625,-115.29489093821694,12,125,0,Entire home/apt,0.0
3,False,7,4,49708620,36.04045954485526,9606145,-115.14370935855989,12,139,20,Entire home/apt,4.5
5,True,8,4,1188267,36.114514803805974,12839167,-115.19300565697117,12,98,1,Entire home/apt,0.0
2,True,9,4,20244977,36.186996478457125,11884613,-115.26856788806703,12,69,9,Entire home/apt,5.0
2,True,10,4,20244977,36.11540362748214,12521690,-115.19617590960031,12,99,6,Entire home/apt,4.5
7,False,11,4,45917790,36.150923481507036,9923946,-115.24816064549108,12,460,15,Entire home/apt,5.0
1,False,12,4,11854674,36.111323157358385,13467551,-115.17385095479192,12,109,0,Entire home/apt,0.0
6,True,13,4,49176837,36.09524361249445,9488365,-115.14377968206962,12,150,37,Entire home/apt,5.0
1,False,14,4,6084958,36.113570028595696,13173894,-115.19679027304083,12,99,5,Entire home/apt,5.0
2,False,15,4,40054629,36.18725828412969,10747915,-115.08517419459947,12,68,7,Entire home/apt,5.0
3,False,16,4,17472766,35.999879827130606,6599957,-115.24919896029739,12,150,13,Entire home/apt,5.0
4,True,17,4,37170700,36.095892346513395,7875147,-115.22659651897614,12,99,55,Entire home/apt,4.0
3,True,18,4,21275800,36.135782824159634,8257853,-115.13302067566545,12,79,51,Entire home/apt,4.5
5,True,1,4,78158632,36.11353887538841,13562728,-115.08023290295291,13,169,1,Entire home/apt,0.0
3,False,2,4,42150085,36.11936138468757,7985916,-115.12505083097116,13,100,55,Entire home/apt,5.0
2,False,3,4,3321660,36.11490465884586,658643,-115.19771245165721,13,159,110,Entire home/apt,5.0
4,False,4,4,2375037,36.16971354471666,12630880,-115.16959210916453,13,140,1,Entire home/apt,0.0
4,True,5,4,35809302,36.01558120324323,7115056,-115.12829287402126,13,99,63,Entire home/apt,5.0
9,True,6,4,55019007,36.176214898779904,12784365,-115.33718305476957,13,160,3,Entire home/apt,5.0
2,True,7,4,68973499,36.01011786660081,12769188,-115.17551782355874,13,135,0,Entire home/apt,0.0
2,False,8,4,20488262,36.11328829067892,9045388,-115.1975214678563,13,69,22,Entire home/apt,5.0
1,False,9,4,36635127,36.126453631561134,6987603,-115.24738251626664,13,114,16,Entire home/apt,5.0
3,True,10,4,52707446,36.10582694875154,13577641,-115.15396335758041,13,119,1,Entire home/apt,0.0
2,True,11,4,18273973,36.11501823837564,13095219,-115.19759090731348,13,169,3,Entire home/apt,5.0
3,False,12,4,39879512,36.12513113735129,12073280,-115.28118019475335,13,150,6,Entire home/apt,3.5
3,True,13,4,15626190,36.161734960555656,8012505,-115.17831317275864,13,165,34,Entire home/apt,5.0
1,True,14,4,66064991,36.10700806286172,12266504,-115.16728554329535,13,125,2,Entire home/apt,0.0
3,False,15,4,51170739,36.10639420096344,13209256,-115.1589497201822,13,79,6,Entire home/apt,4.5
1,True,16,4,25603907,36.10516663614463,10196501,-114.93195904609786,13,79,27,Entire home/apt,4.5
2,True,17,4,51434172,36.0125972311109,10495680,-115.15952791654743,13,95,38,Entire home/apt,5.0
2,True,18,4,12018637,36.106485480401176,4997188,-115.16616591290234,13,125,26,Entire home/apt,5.0
6,False,1,4,38982527,36.1154274290394,12293827,-115.0762867997724,14,175,6,Entire home/apt,5.0
2,True,2,4,6726608,36.109728376556845,1233390,-115.22408841906807,14,92,34,Entire home/apt,4.5
1,False,3,4,575684,36.11042338830582,853525,-115.17196034272291,14,289,86,Entire home/apt,4.5
2,False,4,4,3373781,36.13085516391478,10341986,-115.144441048748,14,149,27,Entire home/apt,4.5
2,False,5,4,46824722,36.11802587898652,10343031,-115.13372434130824,14,110,18,Entire home/apt,4.5
4,False,6,4,51522819,36.160927606196864,10037047,-115.27123994972357,14,95,40,Entire home/apt,5.0
3,False,7,4,51751374,36.04986690979174,10085453,-115.10560179125599,14,139,22,Entire home/apt,5.0
6,True,8,4,20244977,36.087574957125064,11911984,-115.22079624525446,14,89,9,Entire home/apt,4.5
3,False,9,4,56153225,36.10935902762043,10841863,-115.20957859182799,14,129,17,Entire home/apt,4.5
5,True,10,4,37170700,36.12506433162604,13550562,-115.1984380366108,14,68,3,Entire home/apt,4.5
2,False,11,4,41494749,36.12984110883908,10908456,-115.19819689077013,14,68,27,Entire home/apt,4.5
3,False,12,4,48641630,36.02365465423588,9634075,-115.22220820133691,14,96,12,Entire home/apt,4.5
4,False,13,4,27076409,36.13041832422506,5231701,-115.14170094663423,14,140,28,Entire home/apt,4.5
5,True,14,4,1188267,36.114514803805974,12839167,-115.19300565697117,14,98,1,Entire home/apt,0.0
2,True,15,4,38054477,36.11529807775266,10526918,-115.19633872993354,14,169,10,Entire home/apt,5.0
6,True,16,4,37170700,36.10326190877926,12610294,-115.24577566598356,14,188,16,Entire home/apt,4.5
3,True,17,4,60852347,36.037007110569114,12342998,-115.17312534822818,14,175,7,Entire home/apt,4.5
