beds,can_instant_book,guests,host_id,latitude,listing_id,longitude,rate,reviews_count,room_type,star_rating
3,False,4,10394065,37.777854099708954,8207665,-122.48011034006562,250,7,Entire home/apt,5.0
3,True,4,20850212,37.79781375189043,6107258,-122.42501872883473,169,9,Entire home/apt,4.5
2,False,4,36128883,37.73536954870182,7615490,-122.44377991796718,250,72,Entire home/apt,5.0
2,True,4,40556426,37.77884759576378,13187588,-122.4365383002973,273,1,Entire home/apt,0.0
2,False,4,6346492,37.7874918681122,1620039,-122.41103046687711,175,61,Entire home/apt,5.0
5,False,4,6390702,37.79877877170332,8082364,-122.405853085071,325,41,Entire home/apt,5.0
2,False,4,5452140,37.77682233022725,7665362,-122.41464688195221,230,5,Entire home/apt,5.0
4,False,4,30853035,37.74699717057513,6015077,-122.50667610454434,199,22,Entire home/apt,5.0
5,False,4,4668854,37.741947094009504,7065061,-122.41690875453965,150,3,Entire home/apt,5.0
2,True,4,78610,37.77306533127567,348714,-122.44293332662133,220,205,Entire home/apt,5.0
1,False,4,4340193,37.68343851976364,10829670,-122.45727677446786,490,0,Entire home/apt,0.0
2,False,4,18524575,37.77644850011905,12899748,-122.39857553498943,375,6,Entire home/apt,5.0
6,True,4,7799844,37.7692622453316,7008961,-122.42399339319525,200,3,Entire home/apt,3.5
2,True,4,1291328,37.75349984447392,2889301,-122.41575003229678,300,45,Entire home/apt,4.5
1,False,4,48826007,37.76136997228394,9780615,-122.50359284885894,155,19,Entire home/apt,4.5
3,True,4,28028214,37.79207606794673,5406893,-122.4460275500881,450,3,Entire home/apt,5.0
3,False,4,8362954,37.77488517635385,3917869,-122.42810453176622,199,9,Entire home/apt,5.0
1,True,4,4925259,37.738849303105894,10943827,-122.43594128017625,164,29,Entire home/apt,5.0
3,True,4,42509574,37.77354088747622,8084772,-122.41118658251418,500,13,Entire home/apt,4.0
2,False,4,2488180,37.75991138550237,937842,-122.4106486486969,200,142,Entire home/apt,4.5
2,True,4,792371,37.76193630172387,166199,-122.43239202855298,215,102,Entire home/apt,5.0
3,True,4,42509574,37.77261878377566,8084894,-122.4105342656153,500,12,Entire home/apt,4.0
4,False,4,32150094,37.76304186019297,9667459,-122.50722478942907,335,3,Entire home/apt,5.0
3,False,4,47334459,37.736897061529156,9075976,-122.50092917328536,169,7,Entire home/apt,4.5
1,True,4,21340082,37.78440740954486,4323170,-122.39706110492145,200,3,Entire home/apt,4.5
2,False,4,8676376,37.727215892301516,12151600,-122.4195123348258,168,13,Entire home/apt,4.5
2,True,4,45697565,37.77084505858908,8705073,-122.43030180786336,175,8,Entire home/apt,4.0
4,False,4,17536951,37.74330991863642,7028127,-122.41973860114544,250,21,Entire home/apt,5.0
1,False,4,8500311,37.775140709161995,1882211,-122.42832760727586,160,1,Entire home/apt,0.0
5,True,4,41190857,37.77673772695931,13264163,-122.4665722001494,325,2,Entire home/apt,0.0
2,False,4,4183932,37.76004323798801,11610642,-122.4455775222102,275,3,Entire home/apt,5.0
3,True,4,15336469,37.76390889746729,3257886,-122.49778681725688,160,163,Entire home/apt,4.5
1,False,4,117610,37.753535899110204,1137038,-122.51314702319654,150,202,Entire home/apt,4.5
1,False,4,1339383,37.75125908201461,9281778,-122.41959003830422,178,3,Entire home/apt,5.0
2,True,4,30979016,37.77465863262607,5967901,-122.42704571527487,225,41,Entire home/apt,5.0
5,False,4,2792001,37.77381875410069,7370012,-122.46560135113675,260,61,Entire home/apt,5.0
2,True,4,25963295,37.78143337110802,9395222,-122.50517932748954,175,45,Entire home/apt,4.5
2,False,4,24015653,37.803465916588934,4638432,-122.4056196019783,400,58,Entire home/apt,5.0
3,False,4,6390702,37.79850634879774,4191242,-122.40551372286491,250,79,Entire home/apt,4.5
5,True,4,1023546,37.744458920842575,207980,-122.43775665670209,295,164,Entire home/apt,5.0
2,False,4,65266850,37.79514686106756,12154878,-122.4190939059439,150,1,Entire home/apt,0.0
