beds,can_instant_book,counter,guests,host_id,latitude,listing_id,longitude,page,rate,reviews_count,room_type,star_rating
1,False,9,4,4340193,37.68343851976364,10829670,-122.45727677446786,7,490,0,Entire home/apt,0.0
2,False,10,4,16301581,37.762602254655725,8211089,-122.43557600286724,7,249,19,Entire home/apt,5.0
2,False,11,4,26914130,37.802194995543346,5202841,-122.42171070471596,7,240,75,Entire home/apt,4.5
5,False,12,4,672862,37.70931764267382,5750696,-122.43395026497548,7,250,33,Entire home/apt,5.0
5,False,13,4,4668854,37.741947094009504,7065061,-122.41690875453965,7,150,3,Entire home/apt,5.0
2,True,14,4,44791834,37.76574542035155,8506292,-122.4248929195474,7,190,23,Entire home/apt,5.0
3,False,15,4,6167267,37.75112586456496,13282475,-122.42306469440854,7,150,3,Entire home/apt,5.0
2,True,16,4,3245648,37.73100214943675,647360,-122.47932055751991,7,265,71,Entire home/apt,5.0
3,False,17,4,42265555,37.75113867506045,8005452,-122.43232605388766,7,335,17,Entire home/apt,5.0
2,False,18,4,12303242,37.757349511950544,11104122,-122.43110359281974,7,450,10,Entire home/apt,5.0
2,False,1,4,2501567,37.71846884869995,2119773,-122.45181280070824,8,200,102,Entire home/apt,5.0
4,False,2,4,1110789,37.78083641745867,275464,-122.44108589732295,8,135,50,Entire home/apt,5.0
3,True,3,4,12965916,37.769482042445155,10700645,-122.44650960034555,8,420,15,Entire home/apt,5.0
2,False,4,4,14409563,37.77576707115861,6299485,-122.40866614979609,8,250,5,Entire home/apt,5.0
5,True,5,4,53195251,37.800354868050405,11359996,-122.4257895952545,8,550,21,Entire home/apt,4.5
2,False,6,4,29061932,37.76472057859217,5605968,-122.43206002613891,8,265,45,Entire home/apt,5.0
1,False,7,4,3554039,37.77776691336659,3663532,-122.40380299381806,8,205,7,Entire home/apt,4.5
4,False,8,4,17536951,37.74330991863642,7028127,-122.41973860114544,8,250,23,Entire home/apt,5.0
4,False,9,4,17054038,37.829923538654064,13551233,-122.37685466320553,8,249,0,Entire home/apt,0.0
2,False,10,4,26914130,37.802194995543346,5202841,-122.42171070471596,8,240,75,Entire home/apt,4.5
3,False,11,4,42265555,37.75113867506045,8005452,-122.43232605388766,8,335,17,Entire home/apt,5.0
2,False,12,4,42619100,37.730430347446394,8130665,-122.44383239531507,8,316,48,Entire home/apt,5.0
1,True,13,4,331559,37.80507587931245,12987777,-122.40775163036948,8,250,9,Entire home/apt,5.0
2,True,14,4,67822170,37.761848437554605,12521512,-122.43877808059611,8,300,4,Entire home/apt,5.0
6,True,15,4,31224596,37.741987257609715,6705522,-122.49517450322399,8,350,28,Entire home/apt,5.0
2,False,16,4,5214776,37.74019341368586,11390565,-122.4136537927652,8,145,4,Entire home/apt,5.0
2,False,17,4,26914130,37.77550727075095,10431947,-122.41233376188497,8,290,19,Entire home/apt,5.0
1,False,18,4,41762398,37.7159842028066,7919970,-122.49848079727877,8,150,12,Entire home/apt,4.5
3,True,1,4,303303,37.77836480374306,7595431,-122.41207903015584,9,479,11,Entire home/apt,5.0
2,False,2,4,39776371,37.804629421407626,12712324,-122.41133472527798,9,200,11,Entire home/apt,5.0
2,False,3,4,527625,37.75187559195566,733191,-122.43287330560825,9,290,20,Entire home/apt,5.0
2,False,4,4,36561131,37.73100211473316,13560820,-122.44247696110173,9,250,0,Entire home/apt,0.0
2,False,5,4,43139695,37.7687002724689,11070395,-122.43040088861656,9,280,7,Entire home/apt,4.5
3,False,6,4,8362954,37.77488517635385,3917869,-122.42810453176622,9,199,9,Entire home/apt,5.0
2,False,7,4,1190192,37.74248144385686,394575,-122.41068814734358,9,173,213,Entire home/apt,5.0
1,False,8,4,73112902,37.784944422978306,13129811,-122.42020679361531,9,170,4,Entire home/apt,5.0
2,False,9,4,454944,37.7419626505723,5469480,-122.41892061494153,9,175,27,Entire home/apt,5.0
2,True,10,4,13059334,37.73886047985792,5229280,-122.47776557734647,9,159,74,Entire home/apt,4.5
4,True,11,4,57258524,37.75369319948784,11033403,-122.39947052736392,9,199,14,Entire home/apt,4.5
5,False,12,4,6034365,37.770933641052764,1098003,-122.43008232504629,9,500,10,Entire home/apt,5.0
2,False,13,4,61143588,37.77217330120766,13130008,-122.39247198037206,9,350,2,Entire home/apt,0.0
2,True,14,4,45697565,37.77084505858908,8705073,-122.43030180786336,9,175,8,Entire home/apt,4.0
2,False,15,4,56267627,37.801531772761045,10862065,-122.40617796171756,9,277,23,Entire home/apt,5.0
5,False,16,4,3572427,37.719036440525755,7281346,-122.43537321697839,9,200,34,Entire home/apt,4.5
6,True,17,4,7799844,37.7692622453316,7008961,-122.42399339319525,9,200,3,Entire home/apt,3.5
3,True,18,4,42509574,37.77354088747622,8084772,-122.41118658251418,9,500,14,Entire home/apt,4.0
1,False,1,4,117610,37.753535899110204,1137038,-122.51314702319654,10,150,205,Entire home/apt,4.5
3,False,2,4,39190942,37.72257375747027,7483031,-122.43297154658424,10,168,55,Entire home/apt,5.0
1,False,3,4,20078507,37.795243202889125,13173328,-122.39870966388871,10,175,0,Entire home/apt,0.0
2,True,4,4,54006915,37.7941456942381,12948306,-122.42534959816749,10,415,11,Entire home/apt,5.0
2,True,5,4,75266576,37.772805835264556,13315375,-122.40449925736057,10,439,5,Entire home/apt,5.0
4,True,6,4,73233626,37.7789649167032,13140637,-122.40608986719556,10,349,5,Entire home/apt,5.0
