beds,can_instant_book,guests,host_id,latitude,listing_id,longitude,rate,reviews_count,room_type,star_rating
4,True,4,7479876,41.409925244420585,5898720,-81.73567191402584,149,31,Entire home/apt,4.5
3,True,4,66954307,41.47813298585243,12385568,-81.68757092215463,900,0,Entire home/apt,0.0
2,True,4,80340428,41.49889334008499,13732584,-81.69849883045273,950,0,Entire home/apt,0.0
2,True,4,77998273,41.49904310491283,13653231,-81.69031248521708,500,0,Entire home/apt,0.0
1,True,4,79357946,41.498706555345365,13658168,-81.6878120527176,1000,0,Entire home/apt,0.0
1,False,4,79641903,41.49839123426378,13680543,-81.68936135873415,399,0,Entire home/apt,0.0
2,False,4,56714342,41.4994767887873,10938515,-81.70084576400603,1500,0,Entire home/apt,0.0
3,True,4,50838735,41.49942658625813,13820862,-81.68748094966948,6600,0,Entire home/apt,0.0
2,True,4,33375853,41.500342275364666,13781473,-81.70388465672782,1300,0,Entire home/apt,0.0
3,True,4,16681629,41.52346750934452,3303032,-81.64768972081197,107,30,Entire home/apt,4.5
3,True,4,72482020,41.4848890098349,13091198,-81.71077414543201,889,0,Entire home/apt,0.0
4,True,4,27011768,41.48548710209279,13561924,-81.69609695164388,1800,0,Entire home/apt,0.0
2,True,4,69540305,41.499445378280754,13732883,-81.70187513531314,600,0,Entire home/apt,0.0
2,False,4,1129423,41.57721297602134,218403,-81.55248254603771,75,20,Entire home/apt,5.0
3,False,4,524078,41.48988144210813,13116702,-81.71132561894355,500,0,Entire home/apt,0.0
2,False,4,18248550,41.48486514315363,3622479,-81.72188410206208,150,9,Entire home/apt,4.5
2,False,4,51938418,41.49892514865527,13042604,-81.68566150110345,1000,0,Entire home/apt,0.0
2,False,4,59722874,41.49319740437276,11386571,-81.70546089986921,750,0,Entire home/apt,0.0
2,False,4,28179060,41.496889979352666,13031271,-81.70070543612263,800,0,Entire home/apt,0.0
3,True,4,1252682,41.488320064029786,6451811,-81.71464143115317,550,0,Entire home/apt,0.0
3,False,4,32089728,41.4993183773686,12017136,-81.70045763906768,126,0,Entire home/apt,0.0
2,False,4,57275611,41.50114703871376,11037390,-81.70065228723715,1429,0,Entire home/apt,0.0
1,False,4,82078539,41.49950087056262,13875073,-81.6904999860447,950,0,Entire home/apt,0.0
2,False,4,58061470,41.50137816361263,11163550,-81.70112794574605,120,14,Entire home/apt,5.0
5,False,4,53551039,41.490550229712674,11541095,-81.687936484779,350,0,Entire home/apt,0.0
2,False,4,53414760,41.48144898148258,11572438,-81.68555113336292,725,0,Entire home/apt,0.0
1,True,4,77579137,41.498730340085515,13513365,-81.69117124869796,900,0,Entire home/apt,0.0
3,False,4,77481245,41.4848439310514,13511796,-81.71908636649161,800,0,Entire home/apt,0.0
