beds,can_instant_book,guests,host_id,latitude,listing_id,longitude,rate,reviews_count,room_type,star_rating
2,True,4,16543545,32.79631178131274,7791444,-117.24917889797756,99,9,Entire home/apt,5.0
1,False,4,17850692,32.71774652523954,3545424,-117.13668623877048,149,41,Entire home/apt,5.0
2,False,4,19529459,32.75218321802147,3801623,-117.2395710004674,99,110,Entire home/apt,5.0
2,True,4,3264,32.72595079736187,13640555,-117.12778055474709,105,2,Entire home/apt,0.0
2,True,4,5178760,32.7056674351878,13488718,-117.13216966978234,200,0,Entire home/apt,0.0
3,True,4,5178760,32.70534883677381,10141160,-117.13228754538004,115,49,Entire home/apt,4.5
2,True,4,22814626,32.74589259815583,5500397,-117.15167262378368,125,23,Entire home/apt,5.0
1,False,4,15020804,32.71277620771742,9370312,-117.17005415040626,90,15,Entire home/apt,4.5
4,True,4,7614081,32.78280343110053,12132437,-117.25015632429474,399,18,Entire home/apt,4.5
2,False,4,34050428,32.710173709503756,9139199,-117.15911397426298,176,47,Entire home/apt,4.5
2,False,4,22536428,32.77504231616594,5386832,-117.17134041140673,108,10,Entire home/apt,4.5
1,False,4,35925970,32.72015071450889,6871286,-117.13149415675872,116,19,Entire home/apt,4.5
3,False,4,10626300,32.728398396356205,2092631,-117.16128180631996,188,99,Entire home/apt,4.5
5,False,4,6459606,32.75195612706801,7010686,-117.05794413681694,166,22,Entire home/apt,5.0
3,False,4,18933991,32.69112308117035,4863601,-117.14170889941167,150,53,Entire home/apt,4.5
2,False,4,2855121,32.78432727219916,1632229,-117.25137057834007,125,3,Entire home/apt,5.0
2,True,4,47289881,32.7127194920959,13750171,-117.1588468612083,400,0,Entire home/apt,0.0
3,False,4,79700962,32.744652485898705,13685504,-117.15311154986955,150,0,Entire home/apt,0.0
8,False,4,134219,32.80649952227759,13658105,-117.25676709712424,400,0,Entire home/apt,0.0
3,False,4,62419319,32.79353976273458,12849279,-117.23081392472571,147,1,Entire home/apt,0.0
1,False,4,68873430,32.713415296596416,12707432,-117.15564847221103,135,6,Entire home/apt,5.0
2,False,4,8653869,32.74451372190073,8207321,-117.09222096407717,130,6,Entire home/apt,4.5
1,True,4,11692963,32.71112298456311,13736372,-117.15772602601993,150,0,Entire home/apt,0.0
2,True,4,12887616,32.7136647543009,13784759,-117.15464285005001,350,0,Entire home/apt,0.0
3,False,4,37499744,32.72905906486862,12631025,-117.16777141816107,190,3,Entire home/apt,5.0
2,False,4,20954892,32.72995315125565,4041349,-117.24677104008393,115,52,Entire home/apt,5.0
2,False,4,54356550,32.7957763813946,10540937,-117.07657573595783,129,3,Entire home/apt,5.0
2,False,4,76899763,32.71383990622637,13569932,-117.15977935120986,124,0,Entire home/apt,0.0
3,True,4,37272011,32.7128601112661,7115557,-117.15639437614479,800,0,Entire home/apt,0.0
2,False,4,27312995,32.71434498769243,13016622,-117.16774230129278,599,0,Entire home/apt,0.0
3,False,4,14702215,32.713486685175845,2876212,-117.15614499591724,298,27,Entire home/apt,5.0
4,False,4,10626300,32.71258209779897,7460904,-117.1691690256503,250,40,Entire home/apt,5.0
2,False,4,22962162,32.78283984560209,6957520,-117.15309177908037,120,23,Entire home/apt,5.0
5,False,4,2442532,32.73759459791779,6743731,-117.25224143899442,199,36,Entire home/apt,4.5
1,False,4,10676305,32.74178216949867,10676929,-117.09678327154624,109,4,Entire home/apt,5.0
2,True,4,3264,32.72595079736187,13640555,-117.12778055474709,105,2,Entire home/apt,0.0
2,True,4,49679367,32.71674936222087,9598719,-117.15904278765699,150,1,Entire home/apt,0.0
2,False,4,29662715,32.717605980323206,5720705,-117.14072036276798,145,50,Entire home/apt,4.5
2,True,4,26954520,32.874750147026504,8654969,-117.21774666200358,180,79,Entire home/apt,5.0
3,True,4,22476,32.78553032003989,992009,-117.2544813855013,185,45,Entire home/apt,4.5
4,False,4,14172166,32.70809920616794,10054107,-117.1597806527026,185,16,Entire home/apt,5.0
4,True,4,14645243,32.735058142883055,3569322,-117.17238552520796,449,13,Entire home/apt,5.0
3,False,4,8401857,32.76382811458084,1579303,-117.25057365171632,175,5,Entire home/apt,5.0
2,False,4,55287801,32.71513482594871,11433059,-117.16010407896913,150,2,Entire home/apt,0.0
4,True,4,27620056,32.74691748232154,7904046,-117.23452711662344,115,65,Entire home/apt,4.5
2,False,4,66651840,32.79421867527874,12344438,-117.24084082046821,140,4,Entire home/apt,4.5
2,False,4,47590313,32.753293232028504,13503520,-117.24867567779854,47,3,Entire home/apt,4.0
1,False,4,18682549,32.71787060307072,9529573,-117.16019434030753,140,7,Entire home/apt,5.0
3,False,4,861840,32.75295819473756,252289,-117.17757807736734,185,130,Entire home/apt,5.0
2,False,4,2498685,32.719939856228,506774,-117.12865251835146,99,146,Entire home/apt,4.5
