date,price,availability,listingID
2016-06-22,99.0,False,11950409
2016-06-21,99.0,True,11950409
2016-06-20,99.0,True,11950409
2016-06-29,99.0,True,11950409
2016-06-28,99.0,True,11950409
2016-03-27,99.0,False,11950409
2016-03-28,99.0,False,11950409
2016-03-29,99.0,False,11950409
2016-05-26,99.0,True,11950409
2016-05-27,99.0,True,11950409
2016-05-24,99.0,True,11950409
2016-05-25,99.0,True,11950409
2016-05-22,99.0,True,11950409
2016-05-23,99.0,True,11950409
2016-05-20,99.0,False,11950409
2016-05-21,99.0,False,11950409
2016-04-30,99.0,False,11950409
2016-05-28,99.0,True,11950409
2016-05-29,99.0,True,11950409
2016-03-31,99.0,False,11950409
2016-03-30,99.0,False,11950409
2016-04-29,99.0,False,11950409
2016-04-28,99.0,False,11950409
2016-05-31,99.0,True,11950409
2016-05-30,99.0,True,11950409
2016-04-21,99.0,False,11950409
2016-04-20,75.0,True,11950409
2016-04-23,99.0,False,11950409
2016-04-22,99.0,False,11950409
2016-04-25,99.0,False,11950409
2016-04-24,99.0,False,11950409
2016-04-27,99.0,False,11950409
2016-04-26,99.0,False,11950409
2016-05-08,99.0,False,11950409
2016-05-09,99.0,False,11950409
2016-07-01,99.0,True,11950409
2016-05-01,99.0,False,11950409
2016-05-02,99.0,False,11950409
2016-05-03,99.0,False,11950409
2016-05-04,99.0,False,11950409
2016-05-05,99.0,False,11950409
2016-05-06,99.0,False,11950409
2016-05-07,99.0,False,11950409
2016-04-18,75.0,True,11950409
2016-04-19,75.0,True,11950409
2016-04-14,75.0,True,11950409
2016-04-15,75.0,False,11950409
2016-04-16,75.0,False,11950409
2016-04-17,75.0,True,11950409
2016-04-10,99.0,False,11950409
2016-04-11,99.0,True,11950409
2016-04-12,75.0,True,11950409
2016-04-13,75.0,True,11950409
2016-06-18,99.0,True,11950409
2016-06-19,99.0,True,11950409
2016-06-16,99.0,True,11950409
2016-06-17,99.0,True,11950409
2016-06-14,99.0,True,11950409
2016-06-15,99.0,True,11950409
2016-06-12,99.0,True,11950409
2016-06-13,99.0,True,11950409
2016-06-10,99.0,False,11950409
2016-06-11,99.0,False,11950409
2016-07-02,99.0,True,11950409
2016-05-19,99.0,False,11950409
2016-05-18,99.0,False,11950409
2016-05-17,99.0,True,11950409
2016-05-16,99.0,True,11950409
2016-05-15,99.0,True,11950409
2016-05-14,99.0,False,11950409
2016-05-13,99.0,False,11950409
2016-05-12,99.0,False,11950409
2016-05-11,99.0,False,11950409
2016-05-10,99.0,False,11950409
2016-04-03,99.0,False,11950409
2016-04-02,99.0,False,11950409
2016-04-01,99.0,False,11950409
2016-04-07,99.0,False,11950409
2016-04-06,99.0,True,11950409
2016-04-05,99.0,True,11950409
2016-04-04,99.0,False,11950409
2016-04-09,99.0,False,11950409
2016-04-08,99.0,False,11950409
2016-06-09,99.0,True,11950409
2016-06-08,99.0,True,11950409
2016-06-05,99.0,False,11950409
2016-06-04,99.0,False,11950409
2016-06-07,99.0,True,11950409
2016-06-06,99.0,False,11950409
2016-06-01,99.0,True,11950409
2016-06-03,99.0,True,11950409
2016-06-02,99.0,True,11950409
2016-06-30,99.0,True,11950409
2016-06-27,104.0,True,11737757
2016-06-26,104.0,True,11737757
2016-06-25,125.0,True,11737757
2016-06-24,125.0,True,11737757
2016-06-23,104.0,True,11737757
2016-06-22,104.0,True,11737757
2016-06-21,104.0,True,11737757
2016-06-20,104.0,True,11737757
2016-06-29,104.0,True,11737757
2016-06-28,104.0,True,11737757
2016-03-27,104.0,True,11737757
2016-03-28,104.0,False,11737757
2016-03-29,104.0,False,11737757
2016-05-26,104.0,False,11737757
2016-05-27,125.0,False,11737757
2016-05-24,104.0,False,11737757
2016-05-25,104.0,False,11737757
2016-05-22,104.0,True,11737757
2016-05-23,104.0,False,11737757
2016-05-20,125.0,True,11737757
2016-05-21,125.0,True,11737757
2016-04-30,125.0,False,11737757
2016-05-28,125.0,True,11737757
2016-05-29,104.0,True,11737757
2016-03-31,104.0,False,11737757
2016-03-30,104.0,False,11737757
2016-04-29,93.0,False,11737757
2016-04-28,104.0,False,11737757
2016-05-31,104.0,True,11737757
2016-05-30,104.0,True,11737757
2016-04-21,104.0,False,11737757
2016-04-20,104.0,False,11737757
2016-04-23,93.0,False,11737757
2016-04-22,93.0,False,11737757
2016-04-25,104.0,False,11737757
2016-04-24,104.0,False,11737757
2016-04-27,104.0,False,11737757
2016-04-26,104.0,False,11737757
2016-05-08,104.0,False,11737757
2016-05-09,104.0,False,11737757
2016-07-01,125.0,True,11737757
2016-05-01,104.0,True,11737757
2016-05-02,104.0,False,11737757
2016-05-03,104.0,False,11737757
2016-05-04,104.0,False,11737757
2016-05-05,104.0,False,11737757
2016-05-06,125.0,False,11737757
2016-05-07,125.0,False,11737757
2016-04-18,104.0,False,11737757
2016-04-19,104.0,False,11737757
2016-04-14,104.0,False,11737757
2016-04-15,93.0,False,11737757
2016-04-16,93.0,False,11737757
2016-04-17,104.0,False,11737757
2016-04-10,104.0,False,11737757
2016-04-11,104.0,False,11737757
2016-04-12,104.0,True,11737757
2016-04-13,104.0,False,11737757
2016-06-18,125.0,True,11737757
2016-06-19,104.0,True,11737757
2016-06-16,104.0,False,11737757
2016-06-17,125.0,False,11737757
2016-06-14,104.0,False,11737757
2016-06-15,104.0,False,11737757
2016-06-12,104.0,False,11737757
2016-06-13,104.0,False,11737757
2016-06-10,125.0,False,11737757
2016-06-11,125.0,False,11737757
2016-07-02,125.0,True,11737757
2016-05-19,104.0,True,11737757
2016-05-18,104.0,True,11737757
2016-05-17,104.0,True,11737757
2016-05-16,104.0,True,11737757
2016-05-15,104.0,False,11737757
2016-05-14,125.0,False,11737757
2016-05-13,125.0,False,11737757
2016-05-12,104.0,False,11737757
2016-05-11,104.0,False,11737757
2016-05-10,104.0,False,11737757
2016-04-03,104.0,False,11737757
2016-04-02,125.0,False,11737757
2016-04-01,125.0,True,11737757
2016-04-07,104.0,False,11737757
2016-04-06,104.0,False,11737757
2016-04-05,104.0,True,11737757
2016-04-04,104.0,False,11737757
2016-04-09,93.0,False,11737757
2016-04-08,93.0,False,11737757
2016-06-09,104.0,False,11737757
2016-06-08,104.0,False,11737757
2016-06-05,104.0,False,11737757
2016-06-04,125.0,False,11737757
2016-06-07,104.0,False,11737757
2016-06-06,104.0,False,11737757
2016-06-01,104.0,True,11737757
2016-06-03,125.0,True,11737757
2016-06-02,104.0,True,11737757
2016-06-30,104.0,True,11737757
2016-06-27,89.0,False,7480926
2016-06-26,89.0,False,7480926
2016-06-25,89.0,False,7480926
2016-06-24,89.0,False,7480926
2016-06-23,89.0,False,7480926
2016-06-22,89.0,False,7480926
2016-06-21,89.0,False,7480926
2016-06-20,89.0,False,7480926
2016-06-29,89.0,False,7480926
2016-06-28,89.0,False,7480926
2016-03-27,69.0,False,7480926
2016-03-28,89.0,False,7480926
2016-03-29,89.0,True,7480926
2016-05-26,69.0,True,7480926
2016-05-27,69.0,True,7480926
2016-05-24,69.0,True,7480926
2016-05-25,69.0,True,7480926
2016-05-22,89.0,False,7480926
2016-05-23,69.0,True,7480926
2016-05-20,89.0,False,7480926
2016-05-21,89.0,False,7480926
2016-04-30,69.0,False,7480926
2016-05-28,89.0,False,7480926
2016-05-29,89.0,False,7480926
2016-03-31,89.0,False,7480926
2016-03-30,89.0,False,7480926
2016-04-29,65.0,False,7480926
2016-04-28,65.0,False,7480926
2016-05-31,85.0,True,7480926
2016-05-30,85.0,True,7480926
2016-04-21,76.0,False,7480926
2016-04-20,76.0,False,7480926
2016-04-23,59.0,False,7480926
2016-04-22,59.0,False,7480926
2016-04-25,59.0,False,7480926
2016-04-24,59.0,False,7480926
2016-04-27,65.0,False,7480926
2016-04-26,65.0,False,7480926
2016-05-08,49.0,False,7480926
2016-05-09,49.0,False,7480926
2016-07-01,89.0,False,7480926
2016-05-01,69.0,False,7480926
2016-05-02,89.0,False,7480926
2016-05-03,69.0,False,7480926
2016-05-04,59.0,False,7480926
2016-05-05,49.0,False,7480926
2016-05-06,89.0,False,7480926
2016-05-07,89.0,False,7480926
2016-04-18,59.0,True,7480926
2016-04-19,59.0,True,7480926
2016-04-14,89.0,False,7480926
2016-04-15,89.0,False,7480926
2016-04-16,89.0,False,7480926
2016-04-17,59.0,False,7480926
2016-04-10,89.0,False,7480926
2016-04-11,89.0,False,7480926
2016-04-12,89.0,False,7480926
2016-04-13,89.0,False,7480926
2016-06-18,89.0,False,7480926
2016-06-19,89.0,False,7480926
2016-06-16,89.0,False,7480926
2016-06-17,89.0,False,7480926
2016-06-14,89.0,False,7480926
2016-06-15,89.0,False,7480926
2016-06-12,89.0,False,7480926
2016-06-13,89.0,False,7480926
2016-06-10,89.0,True,7480926
2016-06-11,89.0,False,7480926
2016-07-02,89.0,True,7480926
2016-05-19,89.0,False,7480926
2016-05-18,89.0,False,7480926
2016-05-17,89.0,False,7480926
2016-05-16,89.0,False,7480926
2016-05-15,89.0,False,7480926
2016-05-14,89.0,False,7480926
2016-05-13,89.0,False,7480926
2016-05-12,59.0,False,7480926
2016-05-11,59.0,False,7480926
2016-05-10,49.0,False,7480926
2016-04-03,89.0,False,7480926
2016-04-02,89.0,False,7480926
2016-04-01,89.0,False,7480926
2016-04-07,89.0,False,7480926
2016-04-06,89.0,False,7480926
2016-04-05,89.0,False,7480926
2016-04-04,89.0,False,7480926
2016-04-09,89.0,False,7480926
2016-04-08,59.0,False,7480926
2016-06-09,89.0,True,7480926
2016-06-08,89.0,True,7480926
2016-06-05,89.0,True,7480926
2016-06-04,89.0,True,7480926
2016-06-07,89.0,True,7480926
2016-06-06,89.0,True,7480926
2016-06-01,89.0,True,7480926
2016-06-03,89.0,True,7480926
2016-06-02,89.0,True,7480926
2016-06-30,89.0,False,7480926
2016-06-27,95.0,False,10969967
2016-06-26,95.0,False,10969967
2016-06-25,95.0,False,10969967
2016-06-24,95.0,False,10969967
2016-06-23,95.0,False,10969967
2016-06-22,95.0,False,10969967
2016-06-21,95.0,False,10969967
2016-06-20,95.0,False,10969967
2016-06-29,95.0,False,10969967
2016-06-28,95.0,False,10969967
2016-03-27,95.0,False,10969967
2016-03-28,95.0,False,10969967
2016-03-29,95.0,False,10969967
2016-05-26,95.0,False,10969967
2016-05-27,95.0,False,10969967
2016-05-24,95.0,False,10969967
2016-05-25,95.0,False,10969967
2016-05-22,95.0,False,10969967
2016-05-23,95.0,False,10969967
2016-05-20,95.0,False,10969967
2016-05-21,95.0,False,10969967
2016-04-30,95.0,False,10969967
2016-05-28,95.0,False,10969967
2016-05-29,95.0,False,10969967
2016-03-31,95.0,False,10969967
2016-03-30,95.0,False,10969967
2016-04-29,95.0,False,10969967
2016-04-28,95.0,False,10969967
2016-05-31,95.0,False,10969967
2016-05-30,95.0,False,10969967
2016-04-21,95.0,False,10969967
2016-04-20,95.0,False,10969967
2016-04-23,95.0,False,10969967
2016-04-22,95.0,False,10969967
2016-04-25,95.0,False,10969967
2016-04-24,95.0,False,10969967
2016-04-27,95.0,False,10969967
2016-04-26,95.0,False,10969967
2016-05-08,90.0,True,10969967
2016-05-09,90.0,True,10969967
2016-07-01,95.0,False,10969967
2016-05-01,90.0,False,10969967
2016-05-02,80.0,False,10969967
2016-05-03,80.0,False,10969967
2016-05-04,80.0,False,10969967
2016-05-05,80.0,False,10969967
2016-05-06,85.0,False,10969967
2016-05-07,85.0,False,10969967
2016-04-18,95.0,False,10969967
2016-04-19,95.0,False,10969967
2016-04-14,95.0,False,10969967
2016-04-15,95.0,False,10969967
2016-04-16,95.0,False,10969967
2016-04-17,95.0,False,10969967
2016-04-10,95.0,False,10969967
2016-04-11,95.0,False,10969967
2016-04-12,95.0,False,10969967
2016-04-13,95.0,False,10969967
2016-06-18,95.0,False,10969967
2016-06-19,95.0,False,10969967
2016-06-16,95.0,False,10969967
2016-06-17,95.0,False,10969967
2016-06-14,95.0,False,10969967
2016-06-15,95.0,False,10969967
2016-06-12,95.0,False,10969967
2016-06-13,95.0,False,10969967
2016-06-10,95.0,False,10969967
2016-06-11,95.0,False,10969967
2016-07-02,95.0,False,10969967
2016-05-19,95.0,False,10969967
2016-05-18,95.0,False,10969967
2016-05-17,95.0,False,10969967
2016-05-16,95.0,False,10969967
2016-05-15,95.0,False,10969967
2016-05-14,95.0,False,10969967
2016-05-13,95.0,True,10969967
2016-05-12,90.0,True,10969967
2016-05-11,90.0,True,10969967
2016-05-10,90.0,True,10969967
2016-04-03,95.0,False,10969967
2016-04-02,95.0,False,10969967
2016-04-01,95.0,False,10969967
2016-04-07,95.0,False,10969967
2016-04-06,95.0,False,10969967
2016-04-05,95.0,False,10969967
2016-04-04,95.0,False,10969967
2016-04-09,95.0,False,10969967
2016-04-08,95.0,False,10969967
2016-06-09,95.0,False,10969967
2016-06-08,95.0,False,10969967
2016-06-05,95.0,False,10969967
2016-06-04,95.0,False,10969967
2016-06-07,95.0,False,10969967
2016-06-06,95.0,False,10969967
2016-06-01,95.0,False,10969967
2016-06-03,95.0,False,10969967
2016-06-02,95.0,False,10969967
2016-06-30,95.0,False,10969967
2016-06-27,99.0,True,8054187
2016-06-26,99.0,True,8054187
2016-06-25,99.0,True,8054187
2016-06-24,99.0,True,8054187
2016-06-23,99.0,True,8054187
2016-06-22,99.0,True,8054187
2016-06-21,139.0,True,8054187
2016-06-20,99.0,True,8054187
2016-06-29,99.0,True,8054187
2016-06-28,99.0,True,8054187
2016-03-27,99.0,True,8054187
2016-03-28,99.0,False,8054187
2016-03-29,99.0,True,8054187
2016-05-26,99.0,False,8054187
2016-05-27,99.0,False,8054187
2016-05-24,99.0,False,8054187
2016-05-25,99.0,False,8054187
2016-05-22,99.0,False,8054187
2016-05-23,99.0,False,8054187
2016-05-20,99.0,False,8054187
2016-05-21,99.0,False,8054187
2016-04-30,99.0,False,8054187
2016-05-28,99.0,False,8054187
2016-05-29,99.0,False,8054187
2016-03-31,99.0,True,8054187
2016-03-30,99.0,False,8054187
2016-04-29,99.0,False,8054187
2016-04-28,99.0,True,8054187
2016-05-31,99.0,False,8054187
2016-05-30,99.0,False,8054187
2016-04-21,99.0,True,8054187
2016-04-20,99.0,True,8054187
2016-04-23,99.0,False,8054187
2016-04-22,99.0,False,8054187
2016-04-25,99.0,False,8054187
2016-04-24,99.0,True,8054187
2016-04-27,99.0,True,8054187
2016-04-26,99.0,True,8054187
2016-05-08,99.0,False,8054187
2016-05-09,99.0,False,8054187
2016-07-01,99.0,False,8054187
2016-05-01,99.0,False,8054187
2016-05-02,99.0,False,8054187
2016-05-03,99.0,False,8054187
2016-05-04,99.0,False,8054187
2016-05-05,99.0,False,8054187
2016-05-06,99.0,False,8054187
2016-05-07,99.0,False,8054187
2016-04-18,99.0,True,8054187
2016-04-19,99.0,True,8054187
2016-04-14,99.0,False,8054187
2016-04-15,99.0,False,8054187
2016-04-16,99.0,False,8054187
2016-04-17,99.0,False,8054187
2016-04-10,99.0,False,8054187
2016-04-11,99.0,False,8054187
2016-04-12,99.0,True,8054187
2016-04-13,99.0,True,8054187
2016-06-18,99.0,True,8054187
2016-06-19,99.0,True,8054187
2016-06-16,99.0,True,8054187
2016-06-17,99.0,True,8054187
2016-06-14,99.0,True,8054187
2016-06-15,99.0,True,8054187
2016-06-12,129.0,True,8054187
2016-06-13,129.0,True,8054187
2016-06-10,99.0,False,8054187
2016-06-11,129.0,True,8054187
2016-07-02,99.0,False,8054187
2016-05-19,99.0,False,8054187
2016-05-18,99.0,False,8054187
2016-05-17,99.0,False,8054187
2016-05-16,99.0,False,8054187
2016-05-15,99.0,False,8054187
2016-05-14,99.0,False,8054187
2016-05-13,99.0,False,8054187
2016-05-12,99.0,False,8054187
2016-05-11,99.0,False,8054187
2016-05-10,99.0,False,8054187
2016-04-03,149.0,False,8054187
2016-04-02,149.0,False,8054187
2016-04-01,99.0,False,8054187
2016-04-07,99.0,False,8054187
2016-04-06,99.0,False,8054187
2016-04-05,99.0,False,8054187
2016-04-04,149.0,False,8054187
2016-04-09,99.0,False,8054187
2016-04-08,99.0,False,8054187
2016-06-09,99.0,False,8054187
2016-06-08,99.0,False,8054187
2016-06-05,99.0,True,8054187
2016-06-04,99.0,False,8054187
2016-06-07,99.0,False,8054187
2016-06-06,99.0,True,8054187
2016-06-01,99.0,True,8054187
2016-06-03,99.0,False,8054187
2016-06-02,99.0,False,8054187
2016-06-30,99.0,True,8054187
2016-06-27,95.0,False,6338689
2016-06-26,95.0,False,6338689
2016-06-25,95.0,False,6338689
2016-06-24,95.0,False,6338689
2016-06-23,95.0,False,6338689
2016-06-22,95.0,False,6338689
2016-06-21,95.0,False,6338689
2016-06-20,95.0,False,6338689
2016-06-29,95.0,False,6338689
2016-06-28,95.0,False,6338689
2016-03-27,99.0,False,6338689
2016-03-28,99.0,False,6338689
2016-03-29,99.0,False,6338689
2016-05-26,109.0,False,6338689
2016-05-27,109.0,False,6338689
2016-05-24,109.0,False,6338689
2016-05-25,109.0,False,6338689
2016-05-22,179.0,True,6338689
2016-05-23,109.0,False,6338689
2016-05-20,179.0,True,6338689
2016-05-21,179.0,True,6338689
2016-04-30,109.0,True,6338689
2016-05-28,109.0,False,6338689
2016-05-29,95.0,False,6338689
2016-03-31,99.0,False,6338689
2016-03-30,99.0,False,6338689
2016-04-29,109.0,True,6338689
2016-04-28,109.0,True,6338689
2016-05-31,95.0,False,6338689
2016-05-30,95.0,False,6338689
2016-04-21,109.0,False,6338689
2016-04-20,89.0,True,6338689
2016-04-23,109.0,False,6338689
2016-04-22,109.0,False,6338689
2016-04-25,109.0,False,6338689
2016-04-24,109.0,False,6338689
2016-04-27,109.0,True,6338689
2016-04-26,109.0,False,6338689
2016-05-08,79.0,True,6338689
2016-05-09,79.0,True,6338689
2016-07-01,95.0,False,6338689
2016-05-01,109.0,False,6338689
2016-05-02,109.0,False,6338689
2016-05-03,109.0,False,6338689
2016-05-04,109.0,False,6338689
2016-05-05,99.0,True,6338689
2016-05-06,79.0,True,6338689
2016-05-07,79.0,True,6338689
2016-04-18,79.0,True,6338689
2016-04-19,79.0,True,6338689
2016-04-14,79.0,False,6338689
2016-04-15,79.0,True,6338689
2016-04-16,79.0,True,6338689
2016-04-17,79.0,True,6338689
2016-04-10,79.0,False,6338689
2016-04-11,79.0,False,6338689
2016-04-12,79.0,False,6338689
2016-04-13,79.0,False,6338689
2016-06-18,95.0,False,6338689
2016-06-19,95.0,False,6338689
2016-06-16,95.0,False,6338689
2016-06-17,95.0,False,6338689
2016-06-14,95.0,False,6338689
2016-06-15,95.0,False,6338689
2016-06-12,95.0,False,6338689
2016-06-13,95.0,False,6338689
2016-06-10,95.0,False,6338689
2016-06-11,95.0,False,6338689
2016-07-02,95.0,False,6338689
2016-05-19,179.0,True,6338689
2016-05-18,99.0,False,6338689
2016-05-17,99.0,False,6338689
2016-05-16,99.0,False,6338689
2016-05-15,89.0,False,6338689
2016-05-14,89.0,False,6338689
2016-05-13,89.0,False,6338689
2016-05-12,89.0,False,6338689
2016-05-11,109.0,True,6338689
2016-05-10,79.0,True,6338689
2016-04-03,199.0,False,6338689
2016-04-02,199.0,False,6338689
2016-04-01,199.0,False,6338689
2016-04-07,79.0,True,6338689
2016-04-06,79.0,True,6338689
2016-04-05,139.0,True,6338689
2016-04-04,199.0,False,6338689
2016-04-09,79.0,True,6338689
2016-04-08,79.0,True,6338689
2016-06-09,95.0,False,6338689
2016-06-08,95.0,False,6338689
2016-06-05,95.0,False,6338689
2016-06-04,95.0,False,6338689
2016-06-07,95.0,False,6338689
2016-06-06,95.0,False,6338689
2016-06-01,95.0,False,6338689
2016-06-03,95.0,False,6338689
2016-06-02,95.0,False,6338689
2016-06-30,95.0,False,6338689
2016-06-27,200.0,True,11440505
2016-06-26,200.0,True,11440505
2016-06-25,245.0,True,11440505
2016-06-24,245.0,True,11440505
2016-06-23,200.0,True,11440505
2016-06-22,250.0,True,11440505
2016-06-21,350.0,True,11440505
2016-06-20,350.0,True,11440505
2016-06-29,200.0,True,11440505
2016-06-28,200.0,True,11440505
2016-03-27,200.0,True,11440505
2016-03-28,200.0,True,11440505
2016-03-29,200.0,True,11440505
2016-05-26,200.0,True,11440505
2016-05-27,245.0,True,11440505
2016-05-24,200.0,True,11440505
2016-05-25,200.0,True,11440505
2016-05-22,200.0,True,11440505
2016-05-23,200.0,True,11440505
2016-05-20,245.0,True,11440505
2016-05-21,245.0,True,11440505
2016-04-30,200.0,False,11440505
2016-05-28,245.0,True,11440505
2016-05-29,200.0,True,11440505
2016-03-31,200.0,False,11440505
2016-03-30,200.0,False,11440505
2016-04-29,225.0,True,11440505
2016-04-28,200.0,False,11440505
2016-05-31,200.0,True,11440505
2016-05-30,200.0,True,11440505
2016-04-21,185.0,True,11440505
2016-04-20,185.0,True,11440505
2016-04-23,245.0,False,11440505
2016-04-22,225.0,True,11440505
2016-04-25,185.0,True,11440505
2016-04-24,175.0,True,11440505
2016-04-27,185.0,False,11440505
2016-04-26,185.0,True,11440505
2016-05-08,200.0,True,11440505
2016-05-09,190.0,True,11440505
2016-07-01,245.0,True,11440505
2016-05-01,200.0,False,11440505
2016-05-02,200.0,False,11440505
2016-05-03,185.0,False,11440505
2016-05-04,185.0,False,11440505
2016-05-05,200.0,True,11440505
2016-05-06,260.0,False,11440505
2016-05-07,260.0,False,11440505
2016-04-18,185.0,True,11440505
2016-04-19,185.0,True,11440505
2016-04-14,175.0,False,11440505
2016-04-15,225.0,False,11440505
2016-04-16,245.0,False,11440505
2016-04-17,175.0,False,11440505
2016-04-10,175.0,False,11440505
2016-04-11,175.0,False,11440505
2016-04-12,175.0,False,11440505
2016-04-13,175.0,False,11440505
2016-06-18,245.0,True,11440505
2016-06-19,200.0,True,11440505
2016-06-16,200.0,True,11440505
2016-06-17,245.0,True,11440505
2016-06-14,200.0,True,11440505
2016-06-15,200.0,True,11440505
2016-06-12,350.0,True,11440505
2016-06-13,350.0,True,11440505
2016-06-10,245.0,False,11440505
2016-06-11,245.0,False,11440505
2016-07-02,245.0,True,11440505
2016-05-19,200.0,True,11440505
2016-05-18,200.0,True,11440505
2016-05-17,200.0,True,11440505
2016-05-16,200.0,True,11440505
2016-05-15,200.0,True,11440505
2016-05-14,245.0,True,11440505
2016-05-13,245.0,False,11440505
2016-05-12,200.0,False,11440505
2016-05-11,200.0,False,11440505
2016-05-10,190.0,False,11440505
2016-04-03,200.0,True,11440505
2016-04-02,325.0,False,11440505
2016-04-01,325.0,False,11440505
2016-04-07,200.0,False,11440505
2016-04-06,200.0,False,11440505
2016-04-05,200.0,False,11440505
2016-04-04,200.0,False,11440505
2016-04-09,225.0,True,11440505
2016-04-08,225.0,True,11440505
2016-06-09,200.0,True,11440505
2016-06-08,200.0,True,11440505
2016-06-05,300.0,True,11440505
2016-06-04,300.0,True,11440505
2016-06-07,200.0,True,11440505
2016-06-06,200.0,True,11440505
2016-06-01,200.0,True,11440505
2016-06-03,300.0,True,11440505
2016-06-02,200.0,True,11440505
2016-06-30,200.0,True,11440505
2016-06-27,110.0,True,8953399
2016-06-26,110.0,True,8953399
2016-06-25,110.0,True,8953399
2016-06-24,110.0,True,8953399
2016-06-23,110.0,True,8953399
2016-06-22,110.0,True,8953399
2016-06-21,110.0,True,8953399
2016-06-20,110.0,True,8953399
2016-06-29,110.0,True,8953399
2016-06-28,110.0,True,8953399
2016-03-27,80.0,False,8953399
2016-03-28,80.0,True,8953399
2016-03-29,85.0,True,8953399
2016-05-26,100.0,True,8953399
2016-05-27,100.0,True,8953399
2016-05-24,80.0,False,8953399
2016-05-25,90.0,True,8953399
2016-05-22,80.0,False,8953399
2016-05-23,80.0,False,8953399
2016-05-20,90.0,False,8953399
2016-05-21,90.0,False,8953399
2016-04-30,100.0,True,8953399
2016-05-28,100.0,True,8953399
2016-05-29,110.0,True,8953399
2016-03-31,300.0,True,8953399
2016-03-30,95.0,True,8953399
2016-04-29,100.0,True,8953399
2016-04-28,100.0,True,8953399
2016-05-31,100.0,True,8953399
2016-05-30,110.0,True,8953399
2016-04-21,100.0,True,8953399
2016-04-20,85.0,True,8953399
2016-04-23,100.0,True,8953399
2016-04-22,100.0,True,8953399
2016-04-25,85.0,True,8953399
2016-04-24,100.0,True,8953399
2016-04-27,85.0,True,8953399
2016-04-26,85.0,True,8953399
2016-05-08,80.0,False,8953399
2016-05-09,80.0,False,8953399
2016-07-01,110.0,True,8953399
2016-05-01,100.0,False,8953399
2016-05-02,100.0,False,8953399
2016-05-03,100.0,False,8953399
2016-05-04,80.0,False,8953399
2016-05-05,80.0,False,8953399
2016-05-06,90.0,False,8953399
2016-05-07,90.0,False,8953399
2016-04-18,85.0,True,8953399
2016-04-19,85.0,True,8953399
2016-04-14,100.0,True,8953399
2016-04-15,100.0,True,8953399
2016-04-16,100.0,True,8953399
2016-04-17,100.0,True,8953399
2016-04-10,80.0,False,8953399
2016-04-11,85.0,True,8953399
2016-04-12,85.0,True,8953399
2016-04-13,85.0,True,8953399
2016-06-18,110.0,True,8953399
2016-06-19,110.0,True,8953399
2016-06-16,110.0,True,8953399
2016-06-17,110.0,True,8953399
2016-06-14,105.0,True,8953399
2016-06-15,105.0,True,8953399
2016-06-12,125.0,False,8953399
2016-06-13,105.0,True,8953399
2016-06-10,125.0,False,8953399
2016-06-11,130.0,False,8953399
2016-07-02,110.0,True,8953399
2016-05-19,80.0,False,8953399
2016-05-18,80.0,False,8953399
2016-05-17,80.0,False,8953399
2016-05-16,80.0,False,8953399
2016-05-15,80.0,False,8953399
2016-05-14,90.0,False,8953399
2016-05-13,90.0,False,8953399
2016-05-12,80.0,False,8953399
2016-05-11,80.0,False,8953399
2016-05-10,80.0,False,8953399
2016-04-03,300.0,True,8953399
2016-04-02,300.0,True,8953399
2016-04-01,300.0,True,8953399
2016-04-07,80.0,False,8953399
2016-04-06,80.0,False,8953399
2016-04-05,85.0,False,8953399
2016-04-04,300.0,True,8953399
2016-04-09,90.0,False,8953399
2016-04-08,90.0,False,8953399
2016-06-09,125.0,False,8953399
2016-06-08,100.0,True,8953399
2016-06-05,80.0,False,8953399
2016-06-04,90.0,False,8953399
2016-06-07,100.0,True,8953399
2016-06-06,100.0,False,8953399
2016-06-01,100.0,True,8953399
2016-06-03,90.0,False,8953399
2016-06-02,100.0,False,8953399
2016-06-30,110.0,True,8953399
2016-06-27,200.0,False,6675730
2016-06-26,200.0,False,6675730
2016-06-25,200.0,False,6675730
2016-06-24,200.0,False,6675730
2016-06-23,200.0,False,6675730
2016-06-22,200.0,False,6675730
2016-06-21,200.0,False,6675730
2016-06-20,200.0,False,6675730
2016-06-29,200.0,False,6675730
2016-06-28,200.0,False,6675730
2016-03-27,200.0,False,6675730
2016-03-28,200.0,False,6675730
2016-03-29,200.0,False,6675730
2016-05-26,200.0,False,6675730
2016-05-27,200.0,False,6675730
2016-05-24,200.0,False,6675730
2016-05-25,200.0,False,6675730
2016-05-22,200.0,False,6675730
2016-05-23,200.0,False,6675730
2016-05-20,200.0,False,6675730
2016-05-21,200.0,False,6675730
2016-04-30,200.0,False,6675730
2016-05-28,200.0,False,6675730
2016-05-29,200.0,False,6675730
2016-03-31,600.0,False,6675730
2016-03-30,500.0,False,6675730
2016-04-29,200.0,False,6675730
2016-04-28,200.0,False,6675730
2016-05-31,200.0,False,6675730
2016-05-30,200.0,False,6675730
2016-04-21,200.0,False,6675730
2016-04-20,200.0,False,6675730
2016-04-23,200.0,False,6675730
2016-04-22,200.0,False,6675730
2016-04-25,200.0,False,6675730
2016-04-24,200.0,False,6675730
2016-04-27,200.0,False,6675730
2016-04-26,200.0,False,6675730
2016-05-08,200.0,False,6675730
2016-05-09,200.0,False,6675730
2016-07-01,300.0,True,6675730
2016-05-01,200.0,False,6675730
2016-05-02,200.0,False,6675730
